,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Product Name,Sales,Quantity,Profit,Returns,Payment Mode,Category_Furniture,Category_Office Supplies,Category_Technology,Sub-Category_Accessories,Sub-Category_Appliances,Sub-Category_Art,Sub-Category_Binders,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Copiers,Sub-Category_Envelopes,Sub-Category_Fasteners,Sub-Category_Furnishings,Sub-Category_Labels,Sub-Category_Machines,Sub-Category_Paper,Sub-Category_Phones,Sub-Category_Storage,Sub-Category_Supplies,Sub-Category_Tables
3377,1666,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Colored Push Pins,4.344,3,0.8688,,Cards,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3378,1669,CA-2019-128531,24-11-2019,26-11-2019,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",14.04,3,1.5795,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3379,4116,CA-2019-163573,24-11-2019,27-11-2019,First Class,AC-10450,Amy Cox,Consumer,United States,Seattle,Washington,West,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,1219.96,5,381.2375,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3380,5701,CA-2019-125661,24-11-2019,26-11-2019,First Class,CA-12055,Cathy Armstrong,Home Office,United States,Cleveland,Ohio,East,OFF-EN-10001532,Brown Kraft Recycled Envelopes,40.752,3,15.282,,Cards,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3381,6244,CA-2019-165561,24-11-2019,28-11-2019,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Bellevue,Washington,West,OFF-SU-10004782,"Elite 5"" Scissors",25.35,3,7.605,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3382,9771,CA-2019-123533,24-11-2019,30-11-2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-PA-10001609,Tops Wirebound Message Log Books,10.528,4,3.4216,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3383,9772,CA-2019-123533,24-11-2019,30-11-2019,Standard Class,SC-20050,Sample Company A,Home Office,United States,Hialeah,Florida,South,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,42.384,2,4.2384,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3384,6574,CA-2019-160535,25-11-2019,30-11-2019,Standard Class,BP-11050,Barry Pond,Corporate,United States,Plainfield,New Jersey,East,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,67.608,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3385,7688,CA-2019-169838,25-11-2019,29-11-2019,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Jackson,Michigan,Central,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,17.3,1,8.304,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3386,7772,CA-2019-108196,25-11-2019,02-12-2019,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,456.588,2,-304.392,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3387,8343,CA-2019-132549,25-11-2019,30-11-2019,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Huntsville,Alabama,South,OFF-ST-10001325,Sterilite Officeware Hinged File Box,73.36,7,19.8072,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3388,1453,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10000666,Surelock Post Binders,91.68,3,45.84,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3389,1454,CA-2019-133711,26-11-2019,29-11-2019,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,South,OFF-BI-10004352,Wilson Jones DublLock D-Ring Binders,33.75,5,16.875,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3390,5274,US-2019-158309,26-11-2019,29-11-2019,First Class,PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,South,OFF-BI-10000145,Zipper Ring Binder Pockets,3.744,4,-2.6208,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3391,7729,CA-2019-106915,26-11-2019,02-12-2019,Standard Class,GA-14515,George Ashbrook,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,17.856,4,4.2408,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3392,9124,US-2019-158288,26-11-2019,28-11-2019,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003364,Binding Machine Supplies,78.759,9,-57.7566,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3393,9651,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AR-10004269,Newell 31,37.17,9,10.4076,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3394,9652,CA-2019-107104,26-11-2019,30-11-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,West,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,64.96,2,19.488,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3395,1772,CA-2019-129686,27-11-2019,29-11-2019,Second Class,GG-14650,Greg Guthrie,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",97.984,2,-24.496,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3396,2212,CA-2019-162313,27-11-2019,30-11-2019,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,Central,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,167.292,6,29.7408,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3397,3477,CA-2019-144911,27-11-2019,30-11-2019,First Class,RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,Central,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,152.0,5,69.92,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3398,8623,US-2019-114230,27-11-2019,01-12-2019,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Phoenix,Arizona,West,OFF-ST-10000876,Eldon Simplefile Box Office,39.808,4,3.9808,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3399,9812,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10001246,Xerox 215,25.92,4,12.4416,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3400,9813,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-AR-10000658,Newell 324,34.65,3,9.702,,Online,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3401,9814,CA-2019-117583,27-11-2019,30-11-2019,First Class,CB-12025,Cassandra Brandow,Consumer,United States,East Orange,New Jersey,East,OFF-PA-10000100,Xerox 1945,204.95,5,100.4255,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3402,186,CA-2019-105018,28-11-2019,02-12-2019,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Avery Poly Binder Pockets,7.16,2,3.4368,,Cards,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3403,4889,CA-2019-163167,28-11-2019,01-12-2019,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,OFF-ST-10004459,Tennsco Single-Tier Lockers,1126.02,3,56.301,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3404,4890,CA-2019-163167,28-11-2019,01-12-2019,Second Class,RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,South,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,6,315.825,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3405,7365,CA-2019-127243,28-11-2019,04-12-2019,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10004076,Translucent Push Pins by OIC,12.672,8,2.6928,,Online,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3406,7367,CA-2019-127243,28-11-2019,04-12-2019,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10002301,Tennsco Commercial Shelving,32.544,2,-7.7292,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3407,8531,CA-2019-156748,30-11-2019,06-12-2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3408,8532,CA-2019-156748,30-11-2019,06-12-2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76,2,6.3296,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3409,8533,CA-2019-156748,30-11-2019,06-12-2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,496.86,7,24.843,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3410,8681,CA-2019-143805,01-12-2019,03-12-2019,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,South,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1104.55,7,694.5015,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3411,9173,US-2019-155768,01-12-2019,01-12-2019,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,West,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3,222.588,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3412,8395,CA-2019-142594,01-12-2019,06-12-2019,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,East,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,3,297.6435,,Online,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3413,8682,CA-2019-143805,01-12-2019,03-12-2019,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,South,OFF-SU-10004664,Acme Softgrip Scissors,40.7,5,11.803,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3414,9205,CA-2019-104689,01-12-2019,05-12-2019,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,West,OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",23.04,8,6.912,,Cards,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3415,9174,US-2019-155768,01-12-2019,01-12-2019,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,West,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",22.92,3,11.2308,,COD,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3416,8113,CA-2019-130393,01-12-2019,03-12-2019,Second Class,JM-15865,John Murray,Consumer,United States,San Angelo,Texas,Central,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,11.648,4,-30.8672,,Cards,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3417,2197,CA-2019-136483,01-12-2019,06-12-2019,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10000940,Newell 343,4.704,2,0.4116,,COD,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3418,6468,CA-2019-163804,02-12-2019,08-12-2019,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,East,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,79.4,5,582.232,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3419,9251,CA-2019-105354,02-12-2019,06-12-2019,Standard Class,PW-19030,Pauline Webber,Corporate,United States,Marion,Iowa,Central,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",115.84,8,54.4448,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3420,5911,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-BI-10000632,Satellite Sectional Post Binders,104.184,3,33.8598,,Online,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3421,5909,US-2019-113985,02-12-2019,07-12-2019,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,26.865,,COD,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3422,6698,US-2019-155103,02-12-2019,07-12-2019,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,East,OFF-PA-10000062,Green Bar Computer Printout Paper,54.96,1,26.9304,,COD,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3423,1481,US-2019-108455,02-12-2019,08-12-2019,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),40.46,7,19.8254,,Cards,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3424,6697,US-2019-155103,02-12-2019,07-12-2019,Standard Class,JF-15190,Jamie Frazer,Consumer,United States,New York City,New York,East,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",35.232,3,11.4504,,COD,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3425,1482,US-2019-108455,02-12-2019,08-12-2019,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,West,OFF-ST-10002214,X-Rack File for Hanging Folders,33.87,3,8.8062,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3426,9486,CA-2019-164770,02-12-2019,04-12-2019,Second Class,MY-18295,Muhammed Yedwab,Corporate,United States,Houston,Texas,Central,OFF-PA-10003893,Xerox 1962,30.816,9,9.63,,Online,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
